0,0.17
1,0
2,0.05
3,0
0,0.02
1,0
2,0.13
3,0.01
4,0.08
5,0
6,0.21
7,0.01
8,0.14
9,0.09
10,0
11,0.17
12,0.01
13,0.17
14,0
15,0.05
16,0
17,0.05
18,0
19,0.09
20,0
21,0.09
22,0
23,0.05
24,0
25,0.03
26,0.01
27,0.22
28,0
29,0.08
30,0
31,0.05
32,0
33,0.09
34,0.01
35,0.03
36,0.01
37,0.06
38,0.01
39,0.13
