0,0.02
1,0
2,0.04
3,0
0,0.16
1,0
2,0.14
3,0.01
4,0.05
5,0
6,0.05
7,0.05
8,0
9,0.09
10,0.05
11,0
12,0.05
13,0.09
14,0
15,0.05
16,0
17,0.13
18,0
19,0.05
20,0
21,0.27
22,0
23,0.04
24,0
25,0.12
26,0.01
27,0.09
28,0
29,0.04
30,0.01
31,0.04
32,0
33,0.05
34,0
35,0.05
36,0
37,0.21
38,0
39,0.07
