1,0
2,0.08
3,0
4,0.02
5,0
6,0.02
7,0
8,0.01
9,0
10,0
1,0.03
2,0.02
3,0
4,0.05
5,0
6,0.03
7,0.01
8,0
9,0
10,0
1,0.09
2,0
3,0.04
4,0
1,0.08
2,0
3,0.21
4,0
5,0.04
6,0.01
7,0.03
8,0.01
9,0.04
10,0.01
11,0.21
12,0
13,0.13
14,0
15,0.05
16,0
17,0.04
18,0.01
19,0.04
20,0.01
21,0.04
22,0.01
23,0.17
24,0
25,0.18
26,0
27,0.08
28,0
29,0.1
30,0
31,0.09
32,0
33,0.19
34,0.01
35,0.03
36,0.01
37,0.06
38,0
39,0.05
40,0
