0,0.07
1,0
2,0.01
3,0.01
0,0.19
1,0
2,0.07
3,0
4,0.16
5,0
6,0.05
7,0
8,0.09
9,0.01
10,0.04
11,0.01
12,0.04
13,0.01
14,0.09
15,0
16,0.05
17,0
18,0.09
19,0
20,0.04
21,0
22,0.04
23,0
24,0.44
25,0
26,0.1
27,0
28,0.04
29,0.01
30,0.04
31,0
32,0.04
33,0
34,0.05
35,0.05
36,0
37,0.03
38,0
39,0.05
