0,0.03
1,0.02
2,0
3,0.02
4,0
5,0.04
6,0
7,0.05
8,0
9,0.04
0,0.01
1,0
2,0.05
3,0.01
4,0.03
5,0
6,0.04
7,0
8,0.03
9,0
0,0.09
1,0
2,0.09
3,0
0,0.05
1,0.01
2,0.2
3,0
4,0.21
5,0
6,0.19
7,0
8,0.09
9,0
10,0.05
11,0
12,0.04
13,0
14,0.09
15,0.01
16,0.04
17,0
18,0.31
19,0
20,0.17
21,0
22,0.05
23,0
24,0.05
25,0
26,0.04
27,0
28,0.09
29,0
30,0.05
31,0
32,0.09
33,0
34,0.2
35,0
36,0.05
37,0
38,0.04
39,0
