0,0.03
1,0.01
2,0.06
3,0
4,0.03
5,0
6,0.02
7,0.01
8,0.03
9,0.02
0,0.02
1,0
2,0.05
3,0
4,0.03
5,0
6,0.04
7,0
8,0.03
9,0
0,0.05
1,0
2,0.04
3,0
0,0.15
1,0.01
2,0.09
3,0
4,0.21
5,0
6,0.14
7,0
8,0.04
9,0.01
10,0.09
11,0
12,0.05
13,0
14,0.04
15,0
16,0.1
17,0
18,0.04
19,0
20,0.22
21,0.01
22,0.09
23,0
24,0.17
25,0
26,0.05
27,0
28,0.04
29,0
30,0.05
31,0
32,0.09
33,0
34,0.13
35,0
36,0.2
37,0
38,0.05
39,0
