0,0.1
1,0
2,0.08
3,0
0,0.08
1,0
2,0.13
3,0
4,0.16
5,0
6,0.15
7,0
8,0.18
9,0
10,0.13
11,0
12,0.19
13,0
14,0.03
15,0.01
16,0.05
17,0.01
18,0.04
19,0
20,0.04
21,0.01
22,0.09
23,0
24,0.04
25,0.01
26,0.03
27,0
28,0.1
29,0
30,0.21
31,0
32,0.05
33,0
34,0.04
35,0
36,0.1
37,0
38,0.05
39,0
