1,0.04
2,0
3,0.08
4,0
5,0.01
6,0.03
7,0.01
8,0
9,0
10,0
1,0.05
2,0
3,0.02
4,0.01
5,0.04
6,0
7,0.03
8,0.03
9,0
10,0
1,0.04
2,0
3,0.12
4,0
1,0.04
2,0.01
3,0.08
4,0.01
5,0.08
6,0.05
7,0
8,0.08
9,0.01
10,0.04
11,0
12,0.04
13,0.01
14,0.27
15,0
16,0.05
17,0
18,0.04
19,0
20,0.05
21,0
22,0.04
23,0.01
24,0.04
25,0.18
26,0
27,0.08
28,0.01
29,0.09
30,0
31,0.05
32,0
33,0.11
34,0
35,0.04
36,0
37,0.06
38,0.01
39,0.06
40,0.02
