1,0.04
2,0
3,0.03
4,0
5,0.03
6,0.01
7,0.03
8,0
9,0.02
10,0
1,0.04
2,0
3,0.03
4,0
5,0.03
6,0
7,0.04
8,0.01
9,0
10,0.01
1,0.05
2,0
3,0
4,0.05
1,0.21
2,0
3,0.04
4,0.01
5,0.04
6,0.05
7,0
8,0.04
9,0.01
10,0.03
11,0
12,0.05
13,0
14,0.05
15,0
16,0.08
17,0
18,0.05
19,0
20,0.1
21,0
22,0.22
23,0
24,0.04
25,0
26,0.1
27,0
28,0.04
29,0
30,0.04
31,0
32,0.09
33,0
34,0.1
35,0
36,0.1
37,0
38,0.08
39,0.12
40,0
