0,0.01
1,0
2,0.04
3,0
4,0.01
5,0
6,0.04
7,0.01
8,0.05
9,0
0,0
1,0.01
2,0.05
3,0
4,0.04
5,0
6,0.03
7,0
8,0.04
9,0
0,0.05
1,0
2,0.03
3,0
0,0.08
1,0.01
2,0.23
3,0
4,0.05
5,0
6,0.15
7,0.01
8,0.18
9,0
10,0.13
11,0
12,0.05
13,0.04
14,0
15,0.05
16,0
17,0.27
18,0
19,0.04
20,0.05
21,0
22,0.05
23,0
24,0.08
25,0.05
26,0
27,0.05
28,0
29,0.04
30,0
31,0.04
32,0
33,0.26
34,0
35,0.12
36,0
37,0.05
38,0
39,0.05
