1,0.06
2,0
3,0.13
4,0
1,0.1
2,0.05
3,0.01
4,0.14
5,0
6,0.09
7,0
8,0.09
9,0
10,0.08
11,0
12,0.05
13,0
14,0.04
15,0
16,0.28
17,0
18,0.04
19,0
20,0.04
21,0
22,0.09
23,0
24,0.05
25,0
26,0.04
27,0
28,0.05
29,0
30,0.05
31,0.05
32,0
33,0.09
34,0
35,0.1
36,0
37,0.04
38,0
39,0.04
40,0
